Id,Title,Year,Rating,Views,Likes,Minutes,Tagline,Language,Countries,Directors,Cast
46964,Scooby-Doo,2002,3.3,809916,158881,88,Get a Clue,English,['USA'],['Raja Gosnell'],"['Freddie Prinze Jr.', 'Sarah Michelle Gellar', 'Matthew Lillard', 'Linda Cardellini', 'Rowan Atkinson']"
51554,The Mummy,1999,3.5,736787,150410,124,The legend you know. The adventure you have yet to imagine.,English,['USA'],['Stephen Sommers'],"['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo', 'Patricia Velásquez']"
51794,The King of Comedy,1982,4.2,343493,123659,109,It’s No Laughing Matter.,English,['USA'],['Martin Scorsese'],"['Robert De Niro', 'Jerry Lewis', 'Sandra Bernhard', 'Diahnne Déa', 'Shelley Hack']"
4549,Melancholia,2011,3.8,361046,100015,136,Enjoy it while it lasts,English,"['Denmark', 'France', 'Germany', 'Sweden']",['Lars von Trier'],"['Kirsten Dunst', 'Charlotte Gainsbourg', 'Kiefer Sutherland', 'Alexander Skarsgård', 'Cameron Spurr']"
37088,The Twilight Saga: Eclipse,2010,2.6,834160,98636,124,It all begins… with a choice.,English,['USA'],['David Slade'],"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Bryce Dallas Howard', 'Dakota Fanning']"
51490,Bridget Jones’s Diary,2001,3.4,612710,121075,97,Health Warning: Adopting Bridget’s lifestyle could seriously damage your health.,English,"['France', 'Ireland', 'UK', 'USA']",['Sharon Maguire'],"['Renée Zellweger', 'Colin Firth', 'Hugh Grant', 'Jim Broadbent', 'Gemma Jones']"
508037,RRR,2022,4.2,294500,119455,185,Rise Roar Revolt,Telugu,['India'],['S. S. Rajamouli'],"['N.T. Rama Rao Jr.', 'Ram Charan', 'Olivia Morris', 'Ray Stevenson', 'Alison Doody']"
307298,The Disaster Artist,2017,3.6,523197,120363,104,"I did naaaht! Oh, hi Mark",English,['USA'],['James Franco'],"['Dave Franco', 'James Franco', 'Seth Rogen', 'Ari Graynor', 'Alison Brie']"
50846,Misery,1990,4.0,474590,133563,107,"Paul Sheldon used to write for a living. Now, he’s writing to stay alive.",English,['USA'],['Rob Reiner'],"['James Caan', 'Kathy Bates', 'Richard Farnsworth', 'Frances Sternhagen', 'Lauren Bacall']"
168860,Lucy,2014,2.7,804637,98526,89,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,English,['France'],['Luc Besson'],"['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik', 'Amr Waked', 'Julian Rhind-Tutt']"
107670,Justice League,2017,1.9,757150,51214,120,,English,['USA'],['Zack Snyder'],"['Ben Affleck', 'Henry Cavill', 'Amy Adams', 'Gal Gadot', 'Ezra Miller']"
422035,Burning,2018,4.1,307881,101778,148,The truth is all in your head.,Korean,"['Japan', 'South Korea']",['Lee Chang-dong'],"['Yoo Ah-in', 'Steven Yeun', 'Jun Jong-seo', 'Kim Soo-kyung', 'Choi Seung-ho']"
112957,The Wind Rises,2013,4.1,406152,131789,126,We must live.,Japanese,['Japan'],['Hayao Miyazaki'],"['Hideaki Anno', 'Hidetoshi Nishijima', 'Miori Takimoto', 'Masahiko Nishimura', 'Stephen Alpert']"
485519,The Trial of the Chicago 7,2020,3.7,461465,115238,130,"In 1968, democracy refused to back down.",English,['USA'],['Aaron Sorkin'],"['Eddie Redmayne', 'Sacha Baron Cohen', 'Joseph Gordon-Levitt', 'Michael Keaton', 'Frank Langella']"
812015,Close,2022,4.1,269081,110071,104,,French,"['Belgium', 'France', 'Netherlands']",['Lukas Dhont'],"['Eden Dambrine', 'Gustav De Waele', 'Émilie Dequenne', 'Léa Drucker', 'Igor van Dessel']"
135120,22 Jump Street,2014,3.3,799278,139168,112,They’re not 21 anymore,English,['USA'],"['Phil Lord', 'Christopher Miller']","['Jonah Hill', 'Channing Tatum', 'Peter Stormare', 'Wyatt Russell', 'Amber Stevens West']"
16560,Cars 2,2011,2.7,879850,97289,106,Ka-ciao!,English,['USA'],['John Lasseter'],"['Larry the Cable Guy', 'Owen Wilson', 'Michael Caine', 'Emily Mortimer', 'John Turturro']"
42580,The Sound of Music,1965,4.1,643104,163266,174,The happiest sound in all the world!,English,['USA'],['Robert Wise'],"['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker', 'Richard Haydn', 'Peggy Wood']"
10442,Bridesmaids,2011,3.4,726665,138294,125,Save the date,English,['USA'],['Paul Feig'],"['Kristen Wiig', 'Maya Rudolph', 'Rose Byrne', ""Chris O'Dowd"", 'Wendi McLendon-Covey']"
160497,Fury,2014,3.7,577770,136818,135,War never ends quietly.,English,"['USA', 'UK']",['David Ayer'],"['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman', 'Michael Peña', 'Jon Bernthal']"
48030,Tropic Thunder,2008,3.6,651715,146317,107,Get Some.,English,['USA'],['Ben Stiller'],"['Ben Stiller', 'Robert Downey Jr.', 'Jack Black', 'Jay Baruchel', 'Brandon T. Jackson']"
15620,The Help,2011,3.8,663031,150931,146,Change begins with a whisper.,English,"['India', 'United Arab Emirates', 'USA']",['Tate Taylor'],"['Emma Stone', 'Viola Davis', 'Octavia Spencer', 'Bryce Dallas Howard', 'Jessica Chastain']"
49054,Burn After Reading,2008,3.6,500427,116358,96,Intelligence is relative.,English,"['USA', 'UK', 'France']","['Ethan Coen', 'Joel Coen']","['George Clooney', 'Frances McDormand', 'Brad Pitt', 'John Malkovich', 'Tilda Swinton']"
47468,The Tree of Life,2011,3.9,313388,82329,139,Nothing stands still.,English,['USA'],['Terrence Malick'],"['Brad Pitt', 'Sean Penn', 'Jessica Chastain', 'Hunter McCracken', 'Laramie Eppler']"
18627,Incendies,2010,4.4,277537,104246,131,The search began at the opening of their mother’s will.,French,"['Canada', 'France']",['Denis Villeneuve'],"['Lubna Azabal', 'Mélissa Désormeaux-Poulin', 'Maxim Gaudette', 'Rémy Girard', 'Allen Altman']"
45842,After Hours,1985,4.1,274168,104883,97,"When it’s after midnight in New York City, you don’t have to look for love, laughter and trouble. They’ll all find you!",English,['USA'],['Martin Scorsese'],"['Griffin Dunne', 'Rosanna Arquette', 'Verna Bloom', 'Tommy Chong', 'Linda Fiorentino']"
52508,Pacific Rim,2013,3.4,675677,147270,131,"To Fight Monsters, We Created Monsters",English,['USA'],['Guillermo del Toro'],"['Charlie Hunnam', 'Rinko Kikuchi', 'Idris Elba', 'Max Martini', 'Clifton Collins Jr.']"
16164,Kung Fu Panda 2,2011,3.7,822406,148012,91,Prepare for the Year of Awesomeness!,English,['USA'],['Jennifer Yuh Nelson'],"['Jack Black', 'Angelina Jolie', 'Dustin Hoffman', 'Gary Oldman', 'Jackie Chan']"
51226,Gremlins,1984,3.6,659531,151881,106,"Don’t get him wet, keep him out of bright light, and never feed him after midnight.",English,['USA'],['Joe Dante'],"['Zach Galligan', 'Phoebe Cates', 'Hoyt Axton', 'Frances Lee McCain', 'Corey Feldman']"
42983,The Boy in the Striped Pyjamas,2008,3.6,748263,120691,94,"Lines may divide us, but hope will unite us.",English,"['UK', 'USA']",['Mark Herman'],"['Asa Butterfield', ""Zac Mattoon O'Brien"", 'Domonkos Németh', 'Henry Kingsmill', 'Vera Farmiga']"
51871,Minority Report,2002,3.7,556676,120923,145,The system is perfect until it comes after you.,English,['USA'],['Steven Spielberg'],"['Tom Cruise', 'Samantha Morton', 'Max von Sydow', 'Colin Farrell', 'Kathryn Morris']"
485309,Hamilton,2020,4.2,504471,163611,160,An American Musical,English,['USA'],['Thomas Kail'],"['Lin-Manuel Miranda', 'Leslie Odom Jr.', 'Renée Elise Goldsberry', 'Phillipa Soo', 'Daveed Diggs']"
48160,The 40 Year Old Virgin,2005,3.3,763854,121407,116,"The longer you wait, the harder it gets",English,['USA'],['Judd Apatow'],"['Steve Carell', 'Catherine Keener', 'Paul Rudd', 'Romany Malco', 'Seth Rogen']"
332432,The House That Jack Built,2018,3.6,316212,87223,151,,English,"['Denmark', 'France', 'Germany', 'Sweden']",['Lars von Trier'],"['Matt Dillon', 'Bruno Ganz', 'Uma Thurman', 'Siobhan Fallon Hogan', 'Sofie Gråbøl']"
49039,"Synecdoche, New York",2008,4.2,277094,93637,124,,English,['USA'],['Charlie Kaufman'],"['Philip Seymour Hoffman', 'Samantha Morton', 'Jennifer Jason Leigh', 'Michelle Williams', 'Catherine Keener']"
50773,50 First Dates,2004,3.2,806526,138849,99,Imagine having to win over the girl of your dreams… every friggin’ day.,English,['USA'],['Peter Segal'],"['Adam Sandler', 'Drew Barrymore', 'Rob Schneider', 'Sean Astin', 'Lusia Strus']"
23586,Scream 4,2011,3.3,484477,120959,111,New Decade. New Rules.,English,['USA'],['Wes Craven'],"['David Arquette', 'Neve Campbell', 'Courteney Cox', 'Emma Roberts', 'Hayden Panettiere']"
51387,Evil Dead II,1987,4.0,405000,150680,84,The Sequel To The Ultimate Experience In Grueling Terror,English,['USA'],['Sam Raimi'],"['Bruce Campbell', 'Sarah Berry', 'Dan Hicks', 'Kassie DePaiva', 'Richard Domeier']"
281529,Jurassic World: Fallen Kingdom,2018,2.6,764689,82968,129,The park is gone,English,['USA'],['J. A. Bayona'],"['Chris Pratt', 'Bryce Dallas Howard', 'Rafe Spall', 'Justice Smith', 'Daniella Pineda']"
46813,The Fast and the Furious,2001,3.3,707402,127704,106,Live life 1/4 mile at a time.,English,"['Germany', 'USA']",['Rob Cohen'],"['Paul Walker', 'Vin Diesel', 'Michelle Rodriguez', 'Jordana Brewster', 'Rick Yune']"
536970,The Marvels,2023,2.6,344180,66980,105,Higher. Further. Faster. Together.,English,['USA'],['Nia DaCosta'],"['Brie Larson', 'Teyonah Parris', 'Iman Vellani', 'Zawe Ashton', 'Samuel L. Jackson']"
106267,We’re the Millers,2013,3.2,776962,129583,110,-If anyone asks.,English,"['UK', 'USA']",['Rawson Marshall Thurber'],"['Jason Sudeikis', 'Jennifer Aniston', 'Emma Roberts', 'Will Poulter', 'Ed Helms']"
47254,The Goonies,1985,3.8,659608,168292,114,"The pirates map, The villainous crooks, The underground caverns, The booby traps, The skeletons, The monster, The lost treasure, and the magic that is… THE GOONIES.",English,['USA'],['Richard Donner'],"['Sean Astin', 'Josh Brolin', 'Jeff Cohen', 'Corey Feldman', 'Kerri Green']"
157543,The Fault in Our Stars,2014,3.1,849920,111444,126,,English,['USA'],['Josh Boone'],"['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern', 'Sam Trammell']"
46946,She’s the Man,2006,3.3,626390,132026,105,"If you wanna chase your dream, sometimes you gotta break the rules.",English,['USA'],['Andy Fickman'],"['Amanda Bynes', 'Channing Tatum', 'Laura Ramsey', 'Vinnie Jones', 'David Cross']"
457180,Raya and the Last Dragon,2021,3.3,535398,99922,107,A quest to save her world.,English,['USA'],"['Don Hall', 'Carlos López Estrada']","['Kelly Marie Tran', 'Awkwafina', 'Gemma Chan', 'Alan Tudyk', 'Izaac Wang']"
437050,Jurassic World Dominion,2022,2.2,485669,51571,147,The epic conclusion of the Jurassic era.,English,['USA'],['Colin Trevorrow'],"['Chris Pratt', 'Bryce Dallas Howard', 'Laura Dern', 'Sam Neill', 'Jeff Goldblum']"
220080,Kong: Skull Island,2017,3.1,658935,110224,118,All hail the king,English,"['China', 'USA']",['Jordan Vogt-Roberts'],"['Tom Hiddleston', 'Samuel L. Jackson', 'John Goodman', 'Brie Larson', 'Jing Tian']"
117583,Divergent,2014,2.8,815408,97928,139,What makes you different makes you dangerous.,English,['USA'],['Neil Burger'],"['Shailene Woodley', 'Theo James', 'Zoë Kravitz', 'Miles Teller', 'Jai Courtney']"
865112,Nimona,2023,3.9,315621,134623,99,A new hero takes shape.,English,"['UK', 'USA']","['Troy Quane', 'Nick Bruno']","['Chloë Grace Moretz', 'Riz Ahmed', 'Eugene Lee Yang', 'Frances Conroy', 'Lorraine Toussaint']"
51522,Sunset Boulevard,1950,4.4,312005,112660,110,A Hollywood Story,English,['USA'],['Billy Wilder'],"['William Holden', 'Gloria Swanson', 'Erich von Stroheim', 'Nancy Olson', 'Fred Clark']"
47345,The Craft,1996,3.5,430860,140513,101,Welcome to the witching hour.,English,['USA'],['Andrew Fleming'],"['Robin Tunney', 'Fairuza Balk', 'Neve Campbell', 'Rachel True', 'Skeet Ulrich']"
69149,Les Misérables,2012,3.6,611295,121568,158,Fight. Dream. Hope. Love.,English,"['UK', 'USA']",['Tom Hooper'],"['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway', 'Amanda Seyfried', 'Sacha Baron Cohen']"
58486,Prometheus,2012,3.2,597042,107356,124,The Search for Our Beginning Could Lead to Our End.,English,"['UK', 'USA']",['Ridley Scott'],"['Noomi Rapace', 'Michael Fassbender', 'Charlize Theron', 'Idris Elba', 'Guy Pearce']"
50621,Death Proof,2007,3.6,433369,111314,113,A crash course in revenge,English,['USA'],['Quentin Tarantino'],"['Kurt Russell', 'Zoë Bell', 'Rosario Dawson', 'Vanessa Ferlito', 'Sydney Tamiia Poitier']"
326477,Murder on the Orient Express,2017,3.1,594889,88396,114,Everyone is a suspect,English,"['UK', 'USA']",['Kenneth Branagh'],"['Kenneth Branagh', 'Tom Bateman', 'Michelle Pfeiffer', 'Johnny Depp', 'Josh Gad']"
438751,Klaus,2019,,,,96,Welcome to the jingle,English,"['Spain', 'USA', 'UK']",['Sergio Pablos'],"['Jason Schwartzman', 'J.K. Simmons', 'Rashida Jones', 'Joan Cusack', 'Norm Macdonald']"
382669,Glass,2019,2.9,551649,81996,129,You Cannot Contain What You Are,English,['USA'],['M. Night Shyamalan'],"['James McAvoy', 'Bruce Willis', 'Samuel L. Jackson', 'Anya Taylor-Joy', 'Sarah Paulson']"
172492,X-Men: Apocalypse,2016,2.6,772278,80352,144,Only the strong will survive,English,['USA'],['Bryan Singer'],"['James McAvoy', 'Michael Fassbender', 'Oscar Isaac', 'Jennifer Lawrence', 'Nicholas Hoult']"
379626,Pokémon Detective Pikachu,2019,3.0,623573,110971,105,Partner Up!,English,"['Japan', 'USA']",['Rob Letterman'],"['Ryan Reynolds', 'Justice Smith', 'Kathryn Newton', 'Suki Waterhouse', 'Omar Chaparro']"
15076,The Twilight Saga: Breaking Dawn – Part 2,2012,2.8,766080,102509,115,The epic finale that will live forever.,English,['USA'],['Bill Condon'],"['Robert Pattinson', 'Kristen Stewart', 'Taylor Lautner', 'Peter Facinelli', 'Elizabeth Reaser']"
51315,Videodrome,1983,3.9,311667,101176,88,First it controls your mind. Then it destroys your body.,English,['Canada'],['David Cronenberg'],"['James Woods', 'Sonja Smits', 'Debbie Harry', 'Peter Dvorsky', 'Leslie Carlson']"
80200,The Place Beyond the Pines,2012,3.8,387417,105897,140,If you ride like lightning you’re gonna crash like thunder,English,['USA'],['Derek Cianfrance'],"['Ryan Gosling', 'Eva Mendes', 'Bradley Cooper', 'Rose Byrne', 'Ray Liotta']"
83424,Maleficent,2014,3.2,921750,121874,97,Don’t believe the fairy tale.,English,['USA'],['Robert Stromberg'],"['Angelina Jolie', 'Elle Fanning', 'Imelda Staunton', 'Sharlto Copley', 'Lesley Manville']"
49443,Scary Movie,2000,3.1,715404,113316,88,No mercy. No shame. No sequel.,English,['USA'],['Keenen Ivory Wayans'],"['Anna Faris', 'Jon Abrahams', 'Marlon Wayans', 'Shawn Wayans', 'Regina Hall']"
45747,High School Musical,2006,3.2,877543,126718,98,This School Rocks Like No Other!,English,['USA'],['Kenny Ortega'],"['Zac Efron', 'Vanessa Hudgens', 'Ashley Tisdale', 'Lucas Grabeel', 'Corbin Bleu']"
2699,The Fifth Element,1997,3.7,554196,148404,126,There is no future without it.,English,"['France', 'UK', 'USA']",['Luc Besson'],"['Bruce Willis', 'Milla Jovovich', 'Gary Oldman', 'Ian Holm', 'Chris Tucker']"
147597,Spectre,2015,3.2,694162,94712,148,A Plan No One Escapes,English,"['UK', 'USA']",['Sam Mendes'],"['Daniel Craig', 'Christoph Waltz', 'Léa Seydoux', 'Ralph Fiennes', 'Monica Bellucci']"
51917,"O Brother, Where Art Thou?",2000,3.9,512574,147204,107,They have a plan…but not a clue.,English,"['France', 'UK', 'USA']",['Joel Coen'],"['George Clooney', 'John Turturro', 'Tim Blake Nelson', 'John Goodman', 'Holly Hunter']"
263215,Captain Fantastic,2016,3.9,443098,139081,118,He Prepared Them for Everything Except the Outside World.,English,['USA'],['Matt Ross'],"['Viggo Mortensen', 'George MacKay', 'Samantha Isler', 'Annalise Basso', 'Nicholas Hamilton']"
50742,Transformers,2007,3.1,817972,112138,144,Their war. Our world.,English,['USA'],['Michael Bay'],"['Shia LaBeouf', 'Megan Fox', 'Mark Ryan', 'Peter Cullen', 'Hugo Weaving']"
268365,Fantastic Beasts: The Crimes of Grindelwald,2018,2.6,700283,76545,134,Fate of One. Future of All.,English,"['UK', 'USA']",['David Yates'],"['Eddie Redmayne', 'Katherine Waterston', 'Dan Fogler', 'Alison Sudol', 'Johnny Depp']"
45680,Thirteen,2003,3.5,388460,113066,100,It’s happening so fast.,English,"['UK', 'USA']",['Catherine Hardwicke'],"['Evan Rachel Wood', 'Nikki Reed', 'Holly Hunter', 'Brady Corbet', 'Jeremy Sisto']"
435129,Shoplifters,2018,4.3,281774,102690,120,Sometimes you choose your family.,Japanese,['Japan'],['Hirokazu Kore-eda'],"['Lily Franky', 'Sakura Ando', 'Mayu Matsuoka', 'Kairi Jo', 'Miyu Sasaki']"
647760,The Gray Man,2022,2.7,431602,66883,122,"We’re gonna train you to kill bad guys. And since you’ve already killed one, it shouldn’t be too difficult.",English,['USA'],"['Anthony Russo', 'Joe Russo']","['Ryan Gosling', 'Chris Evans', 'Ana de Armas', 'Billy Bob Thornton', 'Jessica Henwick']"
354539,The Lion King,2019,2.8,747723,86582,118,The King has Returned.,English,['USA'],['Jon Favreau'],"['Chiwetel Ejiofor', 'John Oliver', 'Donald Glover', 'James Earl Jones', 'John Kani']"
51527,The Terminal,2004,3.6,597373,118698,128,Life is waiting.,English,['USA'],['Steven Spielberg'],"['Tom Hanks', 'Catherine Zeta-Jones', 'Stanley Tucci', 'Chi McBride', 'Diego Luna']"
938894,Immaculate,2024,3.0,244545,55363,89,Not every intervention is divine.,English,['USA'],['Michael Mohan'],"['Sydney Sweeney', 'Álvaro Morte', 'Benedetta Porcaroli', 'Dora Romano', 'Giorgio Colangeli']"
40860,District 9,2009,3.8,614404,144694,112,You are not welcome here.,English,"['New Zealand', 'South Africa', 'USA']",['Neill Blomkamp'],"['Sharlto Copley', 'Jason Cope', 'Nathalie Boltt', 'Sylvaine Strike', 'Elizabeth Mkandawie']"
51839,Indiana Jones and the Kingdom of the Crystal Skull,2008,2.7,736774,77173,122,The adventure continues . . .,English,['USA'],['Steven Spielberg'],"['Harrison Ford', 'Cate Blanchett', 'Karen Allen', 'Shia LaBeouf', 'Ray Winstone']"
560697,Madame Web,2024,1.5,282987,31687,116,Her web connects them all.,English,['USA'],['S.J. Clarkson'],"['Dakota Johnson', 'Sydney Sweeney', 'Isabela Merced', ""Celeste O'Connor"", 'Tahar Rahim']"
50654,The Butterfly Effect,2004,3.5,536259,117225,120,"Such minor changes, such huge consequences.",English,"['Canada', 'USA']","['Eric Bress', 'J. Mackye Gruber']","['Ashton Kutcher', 'Amy Smart', 'Melora Walters', 'Elden Henson', 'William Lee Scott']"
529203,I Care a Lot,2020,3.1,427551,73949,119,,English,"['UK', 'USA']",['J Blakeson'],"['Rosamund Pike', 'Peter Dinklage', 'Eiza González', 'Dianne Wiest', 'Chris Messina']"
699298,Men,2022,2.8,299077,48819,100,What haunts you will find you.,English,['UK'],['Alex Garland'],"['Jessie Buckley', 'Rory Kinnear', 'Paapa Essiedu', 'Gayle Rankin', 'Sarah Twomey']"
369179,Black Adam,2022,2.3,428645,53819,125,The world needed a hero. It got Black Adam.,English,['USA'],['Jaume Collet-Serra'],"['Dwayne Johnson', 'Aldis Hodge', 'Noah Centineo', 'Sarah Shahi', 'Quintessa Swindell']"
15077,The Twilight Saga: Breaking Dawn – Part 1,2011,2.6,758485,90978,117,Forever is just the beginning,English,['USA'],['Bill Condon'],"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Billy Burke', 'Peter Facinelli']"
5363,The King’s Speech,2010,3.8,623608,120378,118,Find your voice.,English,"['UK', 'USA']",['Tom Hooper'],"['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter', 'Guy Pearce', 'Timothy Spall']"
46144,Sherlock Holmes,2009,3.4,820169,132610,129,Nothing escapes him.,English,['USA'],['Guy Ritchie'],"['Robert Downey Jr.', 'Jude Law', 'Rachel McAdams', 'Mark Strong', 'Eddie Marsan']"
51944,Predator,1987,3.8,523770,138368,107,Soon the hunt will begin.,English,"['Mexico', 'USA']",['John McTiernan'],"['Arnold Schwarzenegger', 'Carl Weathers', 'Elpidia Carrillo', 'Jesse Ventura', 'Sonny Landham']"
